video_id,title,description,published_at,thumbnails,tags,category_id,view_count,like_count,comment_count,duration,definition,dimension,caption,licensed_content
MtXS8iHAnAQ,New Hampshire Summer Learning Series Session 4: Data Informed Instruction,"Learn more about supporting teachers and students with Khanmigo at districts.khanacademy.org/khanmigo and be sure to try it out yourself at khanmigo.ai/teachers. 

To learn more about bringing Khanmigo to your New Hampshire district for FREE please visit https://blog.khanacademy.org/announcing-free-khanmigo-for-new-hampshire/",2024-08-19T18:06:13Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/MtXS8iHAnAQ/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/MtXS8iHAnAQ/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/MtXS8iHAnAQ/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/MtXS8iHAnAQ/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/MtXS8iHAnAQ/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,2385,43,3,PT54M54S,hd,2d,false,False
KqBBIF3nk5c,Khanmigo safety and privacy for school administrators,"Rachel will introduce the safety and privacy features of Khanmigo, Khan Academy’s advanced AI teaching assistant designed to enhance learning while ensuring maximum security and confidentiality. With features like ethical AI development, moderation technology to prevent inappropriate interactions, and built-in feedback for reporting concerns, Khanmigo prioritizes a secure educational environment. By fine-tuning AI for accuracy and monitoring interactions closely, Khan Academy underscores its commitment to safeguarding student data and promoting innovative teaching practices.


To learn more with the full Khan Academy for Educators course, visit: https://www.khanacademy.org/khan-for-educators/k4e-us-demo


0:00 - 0:19 Khanmigo Safety and Privacy introduction
0:20 - 0:52 Security and confidentiality of Khan Academy 
0:53 -1:44 Key Khanmigo safety features 
1:45 - 2:21 Risk identification and mitigation measures
2:22 - 3:19 Student safety concerns and flagged chats 
3:20 - 3:46 Khanmigo Safety and Privacy wrap up",2024-08-15T23:27:25Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/KqBBIF3nk5c/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/KqBBIF3nk5c/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/KqBBIF3nk5c/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/KqBBIF3nk5c/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/KqBBIF3nk5c/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,3753,54,3,PT3M46S,hd,2d,true,False
OSRJDrkH0oo,Comparing payment methods | Consumer credit | Financial Literacy | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!
https://www.khanacademy.org/college-careers-more/financial-literacy/xa6995ea67a8e9fdd:consumer-credit/xa6995ea67a8e9fdd:payment-methods/v/scenario-comparing-payment-methods
How do you decide which payment method is best? Let's look at cash, credit card, store credit, rent-to-own, and layaway as payment choices, compare the pros and cons of each, and learn about the thought process that helps us decide on the best one. 

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2024-08-12T19:02:28Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/OSRJDrkH0oo/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/OSRJDrkH0oo/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/OSRJDrkH0oo/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/OSRJDrkH0oo/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/OSRJDrkH0oo/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,6130,107,5,PT4M47S,hd,2d,true,False
uSoAIZTV0Bc,Payment methods | Consumer credit | Financial Literacy | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!
https://www.khanacademy.org/college-careers-more/financial-literacy/xa6995ea67a8e9fdd:consumer-credit/xa6995ea67a8e9fdd:payment-methods/v/payment-methods-intro
Cash is one of the oldest and most straightforward payment methods, where consumers simply exchange physical currency for goods or services. Credit cards allow people to buy now and pay later, using a line of credit that can be paid off in installments. Other options, such as layaway, rent-to-own, and installment plans, let consumers reserve or receive an item immediately, but pay for it over time.

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2024-08-12T18:49:22Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/uSoAIZTV0Bc/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/uSoAIZTV0Bc/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/uSoAIZTV0Bc/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/uSoAIZTV0Bc/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/uSoAIZTV0Bc/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,5940,119,7,PT6M15S,hd,2d,true,False
gG35ErtTD48,Which credit card is better for you? | Consumer credit | Financial Literacy | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!
https://www.khanacademy.org/college-careers-more/financial-literacy/xa6995ea67a8e9fdd:consumer-credit/xa6995ea67a8e9fdd:credit-cards/v/which-credit-card-is-better-for-you
The Schumer box is important for comparing credit cards because it summarizes the key terms and fees associated with each card in a standardized format. This makes it easier to compare things like APR, annual fees, late fees, and balance transfer fees across different cards. By understanding these details upfront, you can make a more informed decision about which card will be best for your specific financial situation.

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc""",2024-08-12T18:46:35Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/gG35ErtTD48/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/gG35ErtTD48/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/gG35ErtTD48/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/gG35ErtTD48/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/gG35ErtTD48/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,4340,115,8,PT3M58S,hd,2d,true,False
ImreruIbozU,Things you should know about your credit card | Consumer credit | Financial Literacy | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!
https://www.khanacademy.org/college-careers-more/financial-literacy/xa6995ea67a8e9fdd:consumer-credit/xa6995ea67a8e9fdd:credit-cards/v/schumer-boxes-and-the-things-you-should-know-about-your-credit-cards
A Schumer box is a standardized format for displaying key terms and conditions of a credit card in a way that is easy for consumers to understand. In a Schumer box, information such as the annual percentage rate (APR), annual fees, balance transfer fees, and late payment fees are all laid out in a table format so that consumers can quickly compare different credit card offers.
Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2024-08-12T18:43:42Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/ImreruIbozU/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/ImreruIbozU/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/ImreruIbozU/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/ImreruIbozU/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/ImreruIbozU/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,4937,126,4,PT5M25S,hd,2d,true,False
Lys4EVugJmk,Welcome to Financial Literacy! | Financial Literacy | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!
https://www.khanacademy.org/college-careers-more/financial-literacy

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc""",2024-08-12T18:33:07Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/Lys4EVugJmk/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/Lys4EVugJmk/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/Lys4EVugJmk/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/Lys4EVugJmk/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/Lys4EVugJmk/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,16243,557,24,PT2M8S,hd,2d,true,False
JH4tn5dyXyE,Simple redox reactions | Chemistry | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now! 

https://www.khanacademy.org/science/hs-chemistry/x2613d8165d88df5e:chemical-reactions/x2613d8165d88df5e:types-of-chemical-reactions/v/simple-redox-reactions

An oxidation/reduction reaction (also known as a ""redox"" reaction) involves the transfer of electrons. The first definition of oxidation was indeed about oxygen, and meant that an element or compound gained oxygen atoms. However, we eventually came to understand that these chemical reactions frequently involved a transfer of electrons. When an atom loses electrons, it is oxidized. The atom that gains electrons is said to be reduced.

Sections:
00:00 - What is oxidation?
01:49 - Oxidation is losing of electrons
03:52 - Reduction is gaining of electrons
04:53 - How to remember red-ox definitions? 
06:19 - Examples of some red-ox reactions
10:31 - Oxidation of polar covalent bonds
11:54 - Sacrificial protection of Zinc

------------------

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help! 

Donate or volunteer today! Donate here: https://donate.khanacademy.org/give/419869/#!/donation/checkout

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2024-08-08T22:17:09Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/JH4tn5dyXyE/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/JH4tn5dyXyE/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/JH4tn5dyXyE/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/JH4tn5dyXyE/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/JH4tn5dyXyE/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,7932,154,11,PT12M55S,hd,2d,true,False
6hls5wncscU,Dilutions | Chemistry | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now! 

https://www.khanacademy.org/science/hs-chemistry/x2613d8165d88df5e:solutions-acids-and-bases/x2613d8165d88df5e:molarity/v/dilutions

Dilution is the process of lowering the concentration of a solution by adding solvent. This process is important for preparing solutions of precise concentrations for experiments. The dilution equation (M1*V1) = (M2*V2) is used to calculate the molarities and volumes required for the dilution. This often starts with a concentrated stock solution, which is then diluted to achieve the desired concentration for various experiments.

Sections:
00:00 - Diluting Kool-aid
04:05 - Building the dilution equation
05:14 - Dilution practice problem 1
08:35 - Dilution practice problem 2

------------------

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help! 

Donate or volunteer today! Donate here: https://donate.khanacademy.org/give/419869/#!/donation/checkout

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2024-08-08T22:14:19Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/6hls5wncscU/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/6hls5wncscU/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/6hls5wncscU/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/6hls5wncscU/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/6hls5wncscU/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,4863,89,7,PT10M36S,hd,2d,true,False
6jndt6MXgtA,Lewis diagrams for molecules | Chemistry | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now! 

https://www.khanacademy.org/science/hs-chemistry/x2613d8165d88df5e:chemical-bonding/x2613d8165d88df5e:covalent-bonds/v/lewis-diagrams-for-molecules

Lewis diagrams (or Lewis structures) are models that show how atoms are bonded together in a molecule and the arrangement of valence electrons around the atoms in that molecule. They provide a visual representation that helps us understand molecular bonding, visualize molecular shapes, and predict chemical reactivity.

Sections:
00:00 - What are valence electrons?
01:39 - Lewis structure of H2
03:08 - Lewis structure of O2
06:08 - Lewis structure of N2
08:32 - Lewis structure of H2O
10:35 - Lewis structure of NH3
12:00 - Lewis structure of CO2

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help! 

Donate or volunteer today! Donate here: https://donate.khanacademy.org/give/419869/#!/donation/checkout  

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2024-08-08T22:13:58Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/6jndt6MXgtA/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/6jndt6MXgtA/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/6jndt6MXgtA/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/6jndt6MXgtA/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/6jndt6MXgtA/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,5901,122,6,PT14M38S,hd,2d,true,False
LWE3n23M_m0,Understanding decimal multiplication,Practice using estimation as a strategy to better understand decimal multiplication. Use the product of whole numbers to help determine the product of decimals with the samedigits in the same order.,2024-08-01T20:49:07Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/LWE3n23M_m0/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/LWE3n23M_m0/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/LWE3n23M_m0/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/LWE3n23M_m0/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/LWE3n23M_m0/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,7132,87,2,PT3M58S,hd,2d,true,False
oo-2ugRkgAk,Coordinate plane relationships,"Practice using your understanding of the x- and y-coordinates to determine the relationship between moving up, down, left or right on a coordinate plane.",2024-08-01T20:49:01Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/oo-2ugRkgAk/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/oo-2ugRkgAk/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/oo-2ugRkgAk/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/oo-2ugRkgAk/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/oo-2ugRkgAk/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,2133,22,1,PT4M4S,hd,2d,true,False
Iti6JTcijE8,Additive and multiplicative relationships,Practice using additive and multiplicative relationships to determine patterns within tables.,2024-08-01T20:48:56Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/Iti6JTcijE8/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/Iti6JTcijE8/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/Iti6JTcijE8/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/Iti6JTcijE8/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/Iti6JTcijE8/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,1870,14,0,PT3M17S,hd,2d,true,False
zgmMOXwDpFI,Constructing scatterplots | Representing data | Grade 5 (TX TEKS) | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!
https://www.khanacademy.org/math/grade-5-math-tx/x630b35db1de6a0df:representing-data/x630b35db1de6a0df:scatterplots/v/constructing-scatterplots

Practice using data given in a table to construct a scatterplot on coordinate grid.

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2024-08-01T20:48:53Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/zgmMOXwDpFI/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/zgmMOXwDpFI/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/zgmMOXwDpFI/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/zgmMOXwDpFI/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/zgmMOXwDpFI/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,1475,10,0,PT1M35S,hd,2d,false,False
nI5EkFM4akQ,Paying for college  | Careers and education | Financial Literacy | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!
https://www.khanacademy.org/college-careers-more/financial-literacy/xa6995ea67a8e9fdd:careers-and-education/xa6995ea67a8e9fdd:college-post-secondary-education-and-training/v/paying-for-college
To pay for college, you can utilize a mix of financial aid options such as scholarships, grants, student loans, personal savings, and work-study programs. While student loans require repayment with interest after graduation, scholarships, grants, personal savings, and income from work-study programs do not need to be repaid.

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2024-08-01T20:38:41Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/nI5EkFM4akQ/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/nI5EkFM4akQ/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/nI5EkFM4akQ/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/nI5EkFM4akQ/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/nI5EkFM4akQ/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,2926,67,2,PT5M15S,hd,2d,true,False
KnVW_wx8zKo,Understanding  lease agreements | Housing | Financial Literacy | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!
https://www.khanacademy.org/college-careers-more/financial-literacy/xa6995ea67a8e9fdd:housing24/xa6995ea67a8e9fdd:lease-agreements/v/understanding-lease-agreements
Lease agreements are contracts between landlords and tenants that outline the terms and conditions of renting property, such as the rent amount, lease duration, and tenant responsibilities. Understanding them is important because they legally bind both parties to the agreed terms, ensuring clear expectations and helping to prevent disputes.

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2024-08-01T20:32:42Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/KnVW_wx8zKo/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/KnVW_wx8zKo/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/KnVW_wx8zKo/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/KnVW_wx8zKo/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/KnVW_wx8zKo/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,2176,49,5,PT6M7S,hd,2d,true,False
